company,year,month,period,sentiment_score,revenue_growth,esg_score,employee_rating,market_share,media_mentions,customer_satisfaction,reputation_score,event_note,date,text,market_noise,Company,Year,category,clean_text,kmeans_cluster,hierarchical_cluster
Infosys,2016,Sep,2016-09,0.0,0.0957,69.08,3.67,18.79,474,3.83,0.6566,,2016-09-01,TCS performance in September 2016 with reputation score 0.6566 showing volatile,0.029,,,Unknown,tcs performance september 2016 reputation score 06566 showing volatile,3.0,0.0
HCL_HIGH,2016,Sep,2016-09,0.0,0.0957,69.08,3.67,18.79,474,3.83,0.85358,,2016-09-01,TCS performance in September 2016 with reputation score 0.6566 showing volatile (HCL_HIGH),0.029,,,Unknown,tcs performance september 2016 reputation score 06566 showing volatile hclhigh,3.0,0.0
WIPRO_MED,2016,Oct,2016-10,0.5106,0.0814,68.22,4.06,19.19,257,3.92,0.6549,,2016-10-01,TCS performance in October 2016 with reputation score 0.6549 showing strong (WIPRO_MED),0.11,,,Unknown,tcs performance october 2016 reputation score 06549 showing strong wipromed,3.0,3.0
Infosys,2016,Oct,2016-10,0.5106,0.0814,68.22,4.06,19.19,257,3.92,0.6549,,2016-10-01,TCS performance in October 2016 with reputation score 0.6549 showing strong,0.11,,,Unknown,tcs performance october 2016 reputation score 06549 showing strong,3.0,3.0
HCL_HIGH,2016,Oct,2016-10,0.5106,0.0814,68.22,4.06,19.19,257,3.92,0.8513700000000001,,2016-10-01,TCS performance in October 2016 with reputation score 0.6549 showing strong (HCL_HIGH),0.11,,,Unknown,tcs performance october 2016 reputation score 06549 showing strong hclhigh,3.0,3.0
WIPRO_MED,2016,Nov,2016-11,0.0,0.0848,68.05,3.79,19.15,489,3.78,0.6381,,2016-11-01,TCS performance in November 2016 with reputation score 0.6381 showing volatile (WIPRO_MED),-0.05,,,Unknown,tcs performance november 2016 reputation score 06381 showing volatile wipromed,3.0,3.0
Infosys,2016,Nov,2016-11,0.0,0.0848,68.05,3.79,19.15,489,3.78,0.6381,,2016-11-01,TCS performance in November 2016 with reputation score 0.6381 showing volatile,-0.05,,,Unknown,tcs performance november 2016 reputation score 06381 showing volatile,3.0,3.0
HCL_HIGH,2016,Nov,2016-11,0.0,0.0848,68.05,3.79,19.15,489,3.78,0.82953,,2016-11-01,TCS performance in November 2016 with reputation score 0.6381 showing volatile (HCL_HIGH),-0.05,,,Unknown,tcs performance november 2016 reputation score 06381 showing volatile hclhigh,3.0,3.0
Infosys,2016,Dec,2016-12,0.296,0.0792,68.22,4.01,19.12,319,3.99,0.6543,,2016-12-01,TCS performance in December 2016 with reputation score 0.6543 showing stable,-0.028,,,Unknown,tcs performance december 2016 reputation score 06543 showing stable,0.0,0.0
HCL_HIGH,2016,Dec,2016-12,0.296,0.0792,68.22,4.01,19.12,319,3.99,0.8505900000000001,,2016-12-01,TCS performance in December 2016 with reputation score 0.6543 showing stable (HCL_HIGH),-0.028,,,Unknown,tcs performance december 2016 reputation score 06543 showing stable hclhigh,0.0,0.0
WIPRO_MED,2016,Dec,2016-12,0.296,0.0792,68.22,4.01,19.12,319,3.99,0.6543,,2016-12-01,TCS performance in December 2016 with reputation score 0.6543 showing stable (WIPRO_MED),-0.028,,,Unknown,tcs performance december 2016 reputation score 06543 showing stable wipromed,0.0,0.0
HCL_HIGH,2017,Jan,2017-01,0.0,0.1083,69.18,3.84,19.88,363,4.04,0.89687,,2017-01-01,TCS performance in January 2017 with reputation score 0.6899 showing moderate (HCL_HIGH),0.005,,,Unknown,tcs performance january 2017 reputation score 06899 showing moderate hclhigh,1.0,2.0
WIPRO_MED,2017,Jan,2017-01,0.0,0.1083,69.18,3.84,19.88,363,4.04,0.6899,,2017-01-01,TCS performance in January 2017 with reputation score 0.6899 showing moderate (WIPRO_MED),0.005,,,Unknown,tcs performance january 2017 reputation score 06899 showing moderate wipromed,1.0,2.0
Infosys,2017,Jan,2017-01,0.0,0.1083,69.18,3.84,19.88,363,4.04,0.6899,,2017-01-01,TCS performance in January 2017 with reputation score 0.6899 showing moderate,0.005,,,Unknown,tcs performance january 2017 reputation score 06899 showing moderate,1.0,2.0
Infosys,2017,Feb,2017-02,0.0,0.0906,70.93,3.51,19.19,399,3.88,0.6555,,2017-02-01,TCS performance in February 2017 with reputation score 0.6555 showing moderate,-0.025,,,Unknown,tcs performance february 2017 reputation score 06555 showing moderate,1.0,2.0
WIPRO_MED,2017,Feb,2017-02,0.0,0.0906,70.93,3.51,19.19,399,3.88,0.6555,,2017-02-01,TCS performance in February 2017 with reputation score 0.6555 showing moderate (WIPRO_MED),-0.025,,,Unknown,tcs performance february 2017 reputation score 06555 showing moderate wipromed,1.0,2.0
HCL_HIGH,2017,Feb,2017-02,0.0,0.0906,70.93,3.51,19.19,399,3.88,0.85215,,2017-02-01,TCS performance in February 2017 with reputation score 0.6555 showing moderate (HCL_HIGH),-0.025,,,Unknown,tcs performance february 2017 reputation score 06555 showing moderate hclhigh,1.0,2.0
WIPRO_MED,2017,Mar,2017-03,-0.296,0.0966,70.47,3.92,19.93,305,4.12,0.6918,,2017-03-01,TCS performance in March 2017 with reputation score 0.6918 showing uncertain (WIPRO_MED),-0.078,,,Unknown,tcs performance march 2017 reputation score 06918 showing uncertain wipromed,2.0,1.0
HCL_HIGH,2017,Mar,2017-03,-0.296,0.0966,70.47,3.92,19.93,305,4.12,0.89934,,2017-03-01,TCS performance in March 2017 with reputation score 0.6918 showing uncertain (HCL_HIGH),-0.078,,,Unknown,tcs performance march 2017 reputation score 06918 showing uncertain hclhigh,2.0,1.0
Infosys,2017,Mar,2017-03,-0.296,0.0966,70.47,3.92,19.93,305,4.12,0.6918,,2017-03-01,TCS performance in March 2017 with reputation score 0.6918 showing uncertain,-0.078,,,Unknown,tcs performance march 2017 reputation score 06918 showing uncertain,2.0,1.0
WIPRO_MED,2017,Apr,2017-04,0.0,0.0891,71.55,3.92,19.32,425,3.96,0.6668,,2017-04-01,TCS performance in April 2017 with reputation score 0.6668 showing moderate (WIPRO_MED),0.003,,,Unknown,tcs performance april 2017 reputation score 06668 showing moderate wipromed,1.0,2.0
Infosys,2017,Apr,2017-04,0.0,0.0891,71.55,3.92,19.32,425,3.96,0.6668,,2017-04-01,TCS performance in April 2017 with reputation score 0.6668 showing moderate,0.003,,,Unknown,tcs performance april 2017 reputation score 06668 showing moderate,1.0,2.0
HCL_HIGH,2017,Apr,2017-04,0.0,0.0891,71.55,3.92,19.32,425,3.96,0.8668399999999999,,2017-04-01,TCS performance in April 2017 with reputation score 0.6668 showing moderate (HCL_HIGH),0.003,,,Unknown,tcs performance april 2017 reputation score 06668 showing moderate hclhigh,1.0,2.0
Infosys,2017,May,2017-05,-0.296,0.1053,72.9,3.75,20.14,263,3.98,0.6814,,2017-05-01,TCS performance in May 2017 with reputation score 0.6814 showing uncertain,-0.053,,,Unknown,tcs performance 2017 reputation score 06814 showing uncertain,2.0,1.0
HCL_HIGH,2017,May,2017-05,-0.296,0.1053,72.9,3.75,20.14,263,3.98,0.88582,,2017-05-01,TCS performance in May 2017 with reputation score 0.6814 showing uncertain (HCL_HIGH),-0.053,,,Unknown,tcs performance 2017 reputation score 06814 showing uncertain hclhigh,2.0,1.0
WIPRO_MED,2017,May,2017-05,-0.296,0.1053,72.9,3.75,20.14,263,3.98,0.6814,,2017-05-01,TCS performance in May 2017 with reputation score 0.6814 showing uncertain (WIPRO_MED),-0.053,,,Unknown,tcs performance 2017 reputation score 06814 showing uncertain wipromed,2.0,1.0
HCL_HIGH,2017,Jun,2017-06,0.5106,0.1062,70.25,3.88,19.35,372,4.08,0.89557,,2017-06-01,TCS performance in June 2017 with reputation score 0.6889 showing strong (HCL_HIGH),0.024,,,Unknown,tcs performance june 2017 reputation score 06889 showing strong hclhigh,1.0,2.0
WIPRO_MED,2017,Jun,2017-06,0.5106,0.1062,70.25,3.88,19.35,372,4.08,0.6889,,2017-06-01,TCS performance in June 2017 with reputation score 0.6889 showing strong (WIPRO_MED),0.024,,,Unknown,tcs performance june 2017 reputation score 06889 showing strong wipromed,1.0,2.0
Infosys,2017,Jun,2017-06,0.5106,0.1062,70.25,3.88,19.35,372,4.08,0.6889,,2017-06-01,TCS performance in June 2017 with reputation score 0.6889 showing strong,0.024,,,Unknown,tcs performance june 2017 reputation score 06889 showing strong,1.0,2.0
WIPRO_MED,2017,Jul,2017-07,0.296,0.1005,72.08,3.94,19.74,470,3.92,0.687,,2017-07-01,TCS performance in July 2017 with reputation score 0.687 showing stable (WIPRO_MED),-0.046,,,Unknown,tcs performance july 2017 reputation score 0687 showing stable wipromed,0.0,0.0
Infosys,2017,Jul,2017-07,0.296,0.1005,72.08,3.94,19.74,470,3.92,0.687,,2017-07-01,TCS performance in July 2017 with reputation score 0.687 showing stable,-0.046,,,Unknown,tcs performance july 2017 reputation score 0687 showing stable,0.0,0.0
HCL_HIGH,2017,Jul,2017-07,0.296,0.1005,72.08,3.94,19.74,470,3.92,0.8931000000000001,,2017-07-01,TCS performance in July 2017 with reputation score 0.687 showing stable (HCL_HIGH),-0.046,,,Unknown,tcs performance july 2017 reputation score 0687 showing stable hclhigh,0.0,0.0
WIPRO_MED,2017,Aug,2017-08,-0.296,0.109,71.73,3.9,19.54,522,3.94,0.6853,,2017-08-01,TCS performance in August 2017 with reputation score 0.6853 showing uncertain (WIPRO_MED),0.077,,,Unknown,tcs performance august 2017 reputation score 06853 showing uncertain wipromed,2.0,1.0
HCL_HIGH,2017,Aug,2017-08,-0.296,0.109,71.73,3.9,19.54,522,3.94,0.8908900000000001,,2017-08-01,TCS performance in August 2017 with reputation score 0.6853 showing uncertain (HCL_HIGH),0.077,,,Unknown,tcs performance august 2017 reputation score 06853 showing uncertain hclhigh,2.0,1.0
Infosys,2017,Aug,2017-08,-0.296,0.109,71.73,3.9,19.54,522,3.94,0.6853,,2017-08-01,TCS performance in August 2017 with reputation score 0.6853 showing uncertain,0.077,,,Unknown,tcs performance august 2017 reputation score 06853 showing uncertain,2.0,1.0
Infosys,2017,Sep,2017-09,0.5106,0.1054,70.74,4.03,19.75,485,4.13,0.6981,,2017-09-01,TCS performance in September 2017 with reputation score 0.6981 showing strong,-0.039,,,Unknown,tcs performance september 2017 reputation score 06981 showing strong,3.0,2.0
HCL_HIGH,2017,Sep,2017-09,0.5106,0.1054,70.74,4.03,19.75,485,4.13,0.90753,,2017-09-01,TCS performance in September 2017 with reputation score 0.6981 showing strong (HCL_HIGH),-0.039,,,Unknown,tcs performance september 2017 reputation score 06981 showing strong hclhigh,3.0,2.0
WIPRO_MED,2017,Sep,2017-09,0.5106,0.1054,70.74,4.03,19.75,485,4.13,0.6981,,2017-09-01,TCS performance in September 2017 with reputation score 0.6981 showing strong (WIPRO_MED),-0.039,,,Unknown,tcs performance september 2017 reputation score 06981 showing strong wipromed,3.0,2.0
Infosys,2017,Oct,2017-10,0.0,0.1065,70.63,3.94,19.46,427,4.06,0.6856,,2017-10-01,TCS performance in October 2017 with reputation score 0.6856 showing moderate,-0.016,,,Unknown,tcs performance october 2017 reputation score 06856 showing moderate,1.0,2.0
HCL_HIGH,2017,Oct,2017-10,0.0,0.1065,70.63,3.94,19.46,427,4.06,0.89128,,2017-10-01,TCS performance in October 2017 with reputation score 0.6856 showing moderate (HCL_HIGH),-0.016,,,Unknown,tcs performance october 2017 reputation score 06856 showing moderate hclhigh,1.0,2.0
WIPRO_MED,2017,Oct,2017-10,0.0,0.1065,70.63,3.94,19.46,427,4.06,0.6856,,2017-10-01,TCS performance in October 2017 with reputation score 0.6856 showing moderate (WIPRO_MED),-0.016,,,Unknown,tcs performance october 2017 reputation score 06856 showing moderate wipromed,1.0,2.0
HCL_HIGH,2017,Nov,2017-11,0.0,0.1147,69.79,3.75,19.85,483,4.06,0.8814000000000001,,2017-11-01,TCS performance in November 2017 with reputation score 0.678 showing moderate (HCL_HIGH),0.041,,,Unknown,tcs performance november 2017 reputation score 0678 showing moderate hclhigh,1.0,2.0
WIPRO_MED,2017,Nov,2017-11,0.0,0.1147,69.79,3.75,19.85,483,4.06,0.678,,2017-11-01,TCS performance in November 2017 with reputation score 0.678 showing moderate (WIPRO_MED),0.041,,,Unknown,tcs performance november 2017 reputation score 0678 showing moderate wipromed,1.0,2.0
Infosys,2017,Nov,2017-11,0.0,0.1147,69.79,3.75,19.85,483,4.06,0.678,,2017-11-01,TCS performance in November 2017 with reputation score 0.678 showing moderate,0.041,,,Unknown,tcs performance november 2017 reputation score 0678 showing moderate,1.0,2.0
WIPRO_MED,2017,Dec,2017-12,0.5106,0.1029,69.92,3.91,19.3,498,3.99,0.684,,2017-12-01,TCS performance in December 2017 with reputation score 0.684 showing strong (WIPRO_MED),-0.062,,,Unknown,tcs performance december 2017 reputation score 0684 showing strong wipromed,1.0,2.0
Infosys,2017,Dec,2017-12,0.5106,0.1029,69.92,3.91,19.3,498,3.99,0.684,,2017-12-01,TCS performance in December 2017 with reputation score 0.684 showing strong,-0.062,,,Unknown,tcs performance december 2017 reputation score 0684 showing strong,1.0,2.0
HCL_HIGH,2017,Dec,2017-12,0.5106,0.1029,69.92,3.91,19.3,498,3.99,0.8892000000000001,,2017-12-01,TCS performance in December 2017 with reputation score 0.684 showing strong (HCL_HIGH),-0.062,,,Unknown,tcs performance december 2017 reputation score 0684 showing strong hclhigh,1.0,2.0
Infosys,2018,Jan,2018-01,0.0,0.1274,74.5,3.93,19.75,439,4.12,0.7167,,2018-01-01,TCS performance in January 2018 with reputation score 0.7167 showing moderate,0.011,,,Unknown,tcs performance january 2018 reputation score 07167 showing moderate,1.0,2.0
HCL_HIGH,2018,Jan,2018-01,0.0,0.1274,74.5,3.93,19.75,439,4.12,0.93171,,2018-01-01,TCS performance in January 2018 with reputation score 0.7167 showing moderate (HCL_HIGH),0.011,,,Unknown,tcs performance january 2018 reputation score 07167 showing moderate hclhigh,1.0,2.0
WIPRO_MED,2018,Jan,2018-01,0.0,0.1274,74.5,3.93,19.75,439,4.12,0.7167,,2018-01-01,TCS performance in January 2018 with reputation score 0.7167 showing moderate (WIPRO_MED),0.011,,,Unknown,tcs performance january 2018 reputation score 07167 showing moderate wipromed,1.0,2.0
HCL_HIGH,2018,Feb,2018-02,0.5106,0.1242,74.28,3.83,19.58,362,4.08,0.92027,,2018-02-01,TCS performance in February 2018 with reputation score 0.7079 showing strong (HCL_HIGH),0.065,,,Unknown,tcs performance february 2018 reputation score 07079 showing strong hclhigh,1.0,2.0
Infosys,2018,Feb,2018-02,0.5106,0.1242,74.28,3.83,19.58,362,4.08,0.7079,,2018-02-01,TCS performance in February 2018 with reputation score 0.7079 showing strong,0.065,,,Unknown,tcs performance february 2018 reputation score 07079 showing strong,1.0,2.0
WIPRO_MED,2018,Feb,2018-02,0.5106,0.1242,74.28,3.83,19.58,362,4.08,0.7079,,2018-02-01,TCS performance in February 2018 with reputation score 0.7079 showing strong (WIPRO_MED),0.065,,,Unknown,tcs performance february 2018 reputation score 07079 showing strong wipromed,1.0,2.0
HCL_HIGH,2018,Mar,2018-03,-0.296,0.1498,75.03,3.98,19.99,339,4.1,0.97201,,2018-03-01,TCS performance in March 2018 with reputation score 0.7477 showing uncertain (HCL_HIGH),-0.08,,,Unknown,tcs performance march 2018 reputation score 07477 showing uncertain hclhigh,2.0,1.0
Infosys,2018,Mar,2018-03,-0.296,0.1498,75.03,3.98,19.99,339,4.1,0.7477,,2018-03-01,TCS performance in March 2018 with reputation score 0.7477 showing uncertain,-0.08,,,Unknown,tcs performance march 2018 reputation score 07477 showing uncertain,2.0,1.0
WIPRO_MED,2018,Mar,2018-03,-0.296,0.1498,75.03,3.98,19.99,339,4.1,0.7477,,2018-03-01,TCS performance in March 2018 with reputation score 0.7477 showing uncertain (WIPRO_MED),-0.08,,,Unknown,tcs performance march 2018 reputation score 07477 showing uncertain wipromed,2.0,1.0
Infosys,2018,Apr,2018-04,-0.296,0.1296,73.01,4.06,20.46,411,4.14,0.7194,,2018-04-01,TCS performance in April 2018 with reputation score 0.7194 showing uncertain,0.009,,,Unknown,tcs performance april 2018 reputation score 07194 showing uncertain,2.0,1.0
WIPRO_MED,2018,Apr,2018-04,-0.296,0.1296,73.01,4.06,20.46,411,4.14,0.7194,,2018-04-01,TCS performance in April 2018 with reputation score 0.7194 showing uncertain (WIPRO_MED),0.009,,,Unknown,tcs performance april 2018 reputation score 07194 showing uncertain wipromed,2.0,1.0
HCL_HIGH,2018,Apr,2018-04,-0.296,0.1296,73.01,4.06,20.46,411,4.14,0.93522,,2018-04-01,TCS performance in April 2018 with reputation score 0.7194 showing uncertain (HCL_HIGH),0.009,,,Unknown,tcs performance april 2018 reputation score 07194 showing uncertain hclhigh,2.0,1.0
HCL_HIGH,2018,May,2018-05,0.5106,0.1268,74.27,4.0,20.03,358,4.1,0.94133,,2018-05-01,TCS performance in May 2018 with reputation score 0.7241 showing strong (HCL_HIGH),0.013,,,Unknown,tcs performance 2018 reputation score 07241 showing strong hclhigh,3.0,3.0
Infosys,2018,May,2018-05,0.5106,0.1268,74.27,4.0,20.03,358,4.1,0.7241,,2018-05-01,TCS performance in May 2018 with reputation score 0.7241 showing strong,0.013,,,Unknown,tcs performance 2018 reputation score 07241 showing strong,3.0,3.0
WIPRO_MED,2018,May,2018-05,0.5106,0.1268,74.27,4.0,20.03,358,4.1,0.7241,,2018-05-01,TCS performance in May 2018 with reputation score 0.7241 showing strong (WIPRO_MED),0.013,,,Unknown,tcs performance 2018 reputation score 07241 showing strong wipromed,3.0,3.0
WIPRO_MED,2018,Jun,2018-06,-0.296,0.1456,75.15,4.26,19.77,521,4.12,0.7634,TCS becomes first Indian company to cross $100B market cap,2018-06-01,TCS performance in June 2018 with reputation score 0.7634 showing uncertain (WIPRO_MED),0.039,,,Unknown,tcs performance june 2018 reputation score 07634 showing uncertain wipromed,2.0,1.0
HCL_HIGH,2018,Jun,2018-06,-0.296,0.1456,75.15,4.26,19.77,521,4.12,0.99242,TCS becomes first Indian company to cross $100B market cap,2018-06-01,TCS performance in June 2018 with reputation score 0.7634 showing uncertain (HCL_HIGH),0.039,,,Unknown,tcs performance june 2018 reputation score 07634 showing uncertain hclhigh,2.0,1.0
Infosys,2018,Jun,2018-06,-0.296,0.1456,75.15,4.26,19.77,521,4.12,0.7634,TCS becomes first Indian company to cross $100B market cap,2018-06-01,TCS performance in June 2018 with reputation score 0.7634 showing uncertain,0.039,,,Unknown,tcs performance june 2018 reputation score 07634 showing uncertain,2.0,1.0
WIPRO_MED,2018,Jul,2018-07,-0.296,0.1295,72.99,3.93,19.36,377,4.02,0.7319,,2018-07-01,TCS performance in July 2018 with reputation score 0.7319 showing uncertain (WIPRO_MED),-0.062,,,Unknown,tcs performance july 2018 reputation score 07319 showing uncertain wipromed,2.0,1.0
Infosys,2018,Jul,2018-07,-0.296,0.1295,72.99,3.93,19.36,377,4.02,0.7319,,2018-07-01,TCS performance in July 2018 with reputation score 0.7319 showing uncertain,-0.062,,,Unknown,tcs performance july 2018 reputation score 07319 showing uncertain,2.0,1.0
HCL_HIGH,2018,Jul,2018-07,-0.296,0.1295,72.99,3.93,19.36,377,4.02,0.95147,,2018-07-01,TCS performance in July 2018 with reputation score 0.7319 showing uncertain (HCL_HIGH),-0.062,,,Unknown,tcs performance july 2018 reputation score 07319 showing uncertain hclhigh,2.0,1.0
HCL_HIGH,2018,Aug,2018-08,-0.296,0.1357,76.25,4.11,19.83,348,4.15,0.96278,,2018-08-01,TCS performance in August 2018 with reputation score 0.7406 showing uncertain (HCL_HIGH),-0.066,,,Unknown,tcs performance august 2018 reputation score 07406 showing uncertain hclhigh,2.0,1.0
WIPRO_MED,2018,Aug,2018-08,-0.296,0.1357,76.25,4.11,19.83,348,4.15,0.7406,,2018-08-01,TCS performance in August 2018 with reputation score 0.7406 showing uncertain (WIPRO_MED),-0.066,,,Unknown,tcs performance august 2018 reputation score 07406 showing uncertain wipromed,2.0,1.0
Infosys,2018,Aug,2018-08,-0.296,0.1357,76.25,4.11,19.83,348,4.15,0.7406,,2018-08-01,TCS performance in August 2018 with reputation score 0.7406 showing uncertain,-0.066,,,Unknown,tcs performance august 2018 reputation score 07406 showing uncertain,2.0,1.0
Infosys,2018,Sep,2018-09,0.0,0.1517,75.42,3.94,19.49,528,4.09,0.7412,,2018-09-01,TCS performance in September 2018 with reputation score 0.7412 showing volatile,0.026,,,Unknown,tcs performance september 2018 reputation score 07412 showing volatile,3.0,0.0
WIPRO_MED,2018,Sep,2018-09,0.0,0.1517,75.42,3.94,19.49,528,4.09,0.7412,,2018-09-01,TCS performance in September 2018 with reputation score 0.7412 showing volatile (WIPRO_MED),0.026,,,Unknown,tcs performance september 2018 reputation score 07412 showing volatile wipromed,3.0,0.0
HCL_HIGH,2018,Sep,2018-09,0.0,0.1517,75.42,3.94,19.49,528,4.09,0.96356,,2018-09-01,TCS performance in September 2018 with reputation score 0.7412 showing volatile (HCL_HIGH),0.026,,,Unknown,tcs performance september 2018 reputation score 07412 showing volatile hclhigh,3.0,0.0
Infosys,2018,Oct,2018-10,0.296,0.1182,73.28,4.0,20.01,383,4.16,0.7195,,2018-10-01,TCS performance in October 2018 with reputation score 0.7195 showing stable,0.015,,,Unknown,tcs performance october 2018 reputation score 07195 showing stable,0.0,0.0
WIPRO_MED,2018,Oct,2018-10,0.296,0.1182,73.28,4.0,20.01,383,4.16,0.7195,,2018-10-01,TCS performance in October 2018 with reputation score 0.7195 showing stable (WIPRO_MED),0.015,,,Unknown,tcs performance october 2018 reputation score 07195 showing stable wipromed,0.0,0.0
HCL_HIGH,2018,Oct,2018-10,0.296,0.1182,73.28,4.0,20.01,383,4.16,0.93535,,2018-10-01,TCS performance in October 2018 with reputation score 0.7195 showing stable (HCL_HIGH),0.015,,,Unknown,tcs performance october 2018 reputation score 07195 showing stable hclhigh,0.0,0.0
HCL_HIGH,2018,Nov,2018-11,0.0,0.1269,74.14,4.06,20.21,330,3.95,0.92339,,2018-11-01,TCS performance in November 2018 with reputation score 0.7103 showing moderate (HCL_HIGH),0.013,,,Unknown,tcs performance november 2018 reputation score 07103 showing moderate hclhigh,1.0,2.0
Infosys,2018,Nov,2018-11,0.0,0.1269,74.14,4.06,20.21,330,3.95,0.7103,,2018-11-01,TCS performance in November 2018 with reputation score 0.7103 showing moderate,0.013,,,Unknown,tcs performance november 2018 reputation score 07103 showing moderate,1.0,2.0
WIPRO_MED,2018,Nov,2018-11,0.0,0.1269,74.14,4.06,20.21,330,3.95,0.7103,,2018-11-01,TCS performance in November 2018 with reputation score 0.7103 showing moderate (WIPRO_MED),0.013,,,Unknown,tcs performance november 2018 reputation score 07103 showing moderate wipromed,1.0,2.0
WIPRO_MED,2018,Dec,2018-12,0.0,0.1357,73.1,4.19,20.03,514,4.11,0.7405,,2018-12-01,TCS performance in December 2018 with reputation score 0.7405 showing volatile (WIPRO_MED),0.017,,,Unknown,tcs performance december 2018 reputation score 07405 showing volatile wipromed,3.0,3.0
Infosys,2018,Dec,2018-12,0.0,0.1357,73.1,4.19,20.03,514,4.11,0.7405,,2018-12-01,TCS performance in December 2018 with reputation score 0.7405 showing volatile,0.017,,,Unknown,tcs performance december 2018 reputation score 07405 showing volatile,3.0,3.0
HCL_HIGH,2018,Dec,2018-12,0.0,0.1357,73.1,4.19,20.03,514,4.11,0.96265,,2018-12-01,TCS performance in December 2018 with reputation score 0.7405 showing volatile (HCL_HIGH),0.017,,,Unknown,tcs performance december 2018 reputation score 07405 showing volatile hclhigh,3.0,3.0
HCL_HIGH,2019,Jan,2019-01,-0.296,0.134,75.7,4.22,20.69,529,4.1,0.98085,,2019-01-01,TCS performance in January 2019 with reputation score 0.7545 showing uncertain (HCL_HIGH),-0.034,,,Unknown,tcs performance january 2019 reputation score 07545 showing uncertain hclhigh,2.0,1.0
Infosys,2019,Jan,2019-01,-0.296,0.134,75.7,4.22,20.69,529,4.1,0.7545,,2019-01-01,TCS performance in January 2019 with reputation score 0.7545 showing uncertain,-0.034,,,Unknown,tcs performance january 2019 reputation score 07545 showing uncertain,2.0,1.0
WIPRO_MED,2019,Jan,2019-01,-0.296,0.134,75.7,4.22,20.69,529,4.1,0.7545,,2019-01-01,TCS performance in January 2019 with reputation score 0.7545 showing uncertain (WIPRO_MED),-0.034,,,Unknown,tcs performance january 2019 reputation score 07545 showing uncertain wipromed,2.0,1.0
Infosys,2019,Feb,2019-02,0.5106,0.1265,73.89,3.96,19.89,398,4.27,0.733,,2019-02-01,TCS performance in February 2019 with reputation score 0.733 showing strong,0.012,,,Unknown,tcs performance february 2019 reputation score 0733 showing strong,3.0,3.0
HCL_HIGH,2019,Feb,2019-02,0.5106,0.1265,73.89,3.96,19.89,398,4.27,0.9529,,2019-02-01,TCS performance in February 2019 with reputation score 0.733 showing strong (HCL_HIGH),0.012,,,Unknown,tcs performance february 2019 reputation score 0733 showing strong hclhigh,3.0,3.0
WIPRO_MED,2019,Feb,2019-02,0.5106,0.1265,73.89,3.96,19.89,398,4.27,0.733,,2019-02-01,TCS performance in February 2019 with reputation score 0.733 showing strong (WIPRO_MED),0.012,,,Unknown,tcs performance february 2019 reputation score 0733 showing strong wipromed,3.0,3.0
WIPRO_MED,2019,Mar,2019-03,-0.296,0.1286,77.95,3.93,19.99,439,4.24,0.7626,Record Q4 results — strong deal wins,2019-03-01,TCS performance in March 2019 with reputation score 0.7626 showing uncertain (WIPRO_MED),0.015,,,Unknown,tcs performance march 2019 reputation score 07626 showing uncertain wipromed,2.0,1.0
HCL_HIGH,2019,Mar,2019-03,-0.296,0.1286,77.95,3.93,19.99,439,4.24,0.99138,Record Q4 results — strong deal wins,2019-03-01,TCS performance in March 2019 with reputation score 0.7626 showing uncertain (HCL_HIGH),0.015,,,Unknown,tcs performance march 2019 reputation score 07626 showing uncertain hclhigh,2.0,1.0
Infosys,2019,Mar,2019-03,-0.296,0.1286,77.95,3.93,19.99,439,4.24,0.7626,Record Q4 results — strong deal wins,2019-03-01,TCS performance in March 2019 with reputation score 0.7626 showing uncertain,0.015,,,Unknown,tcs performance march 2019 reputation score 07626 showing uncertain,2.0,1.0
Infosys,2019,Apr,2019-04,0.296,0.1005,75.89,3.94,20.7,449,4.11,0.7075,,2019-04-01,TCS performance in April 2019 with reputation score 0.7075 showing stable,-0.036,,,Unknown,tcs performance april 2019 reputation score 07075 showing stable,0.0,0.0
HCL_HIGH,2019,Apr,2019-04,0.296,0.1005,75.89,3.94,20.7,449,4.11,0.91975,,2019-04-01,TCS performance in April 2019 with reputation score 0.7075 showing stable (HCL_HIGH),-0.036,,,Unknown,tcs performance april 2019 reputation score 07075 showing stable hclhigh,0.0,0.0
WIPRO_MED,2019,Apr,2019-04,0.296,0.1005,75.89,3.94,20.7,449,4.11,0.7075,,2019-04-01,TCS performance in April 2019 with reputation score 0.7075 showing stable (WIPRO_MED),-0.036,,,Unknown,tcs performance april 2019 reputation score 07075 showing stable wipromed,0.0,0.0
WIPRO_MED,2019,May,2019-05,-0.296,0.1115,75.92,4.21,20.2,460,4.15,0.7265,,2019-05-01,TCS performance in May 2019 with reputation score 0.7265 showing uncertain (WIPRO_MED),0.093,,,Unknown,tcs performance 2019 reputation score 07265 showing uncertain wipromed,2.0,1.0
HCL_HIGH,2019,May,2019-05,-0.296,0.1115,75.92,4.21,20.2,460,4.15,0.94445,,2019-05-01,TCS performance in May 2019 with reputation score 0.7265 showing uncertain (HCL_HIGH),0.093,,,Unknown,tcs performance 2019 reputation score 07265 showing uncertain hclhigh,2.0,1.0
Infosys,2019,May,2019-05,-0.296,0.1115,75.92,4.21,20.2,460,4.15,0.7265,,2019-05-01,TCS performance in May 2019 with reputation score 0.7265 showing uncertain,0.093,,,Unknown,tcs performance 2019 reputation score 07265 showing uncertain,2.0,1.0
